Class Index,Title,Description,DescNamedEntityCount,TitleDescSimilarity,AvgTitleWordLength,TitleWordCount,TitleCharCount,DescAvgWordLength,DescWordCount,DescCharCount,TitleNegSentiment,TitleNeuSentiment,TitlePosSentiment,TitleCompoundSentiment,DescNegSentiment,DescNeuSentiment,DescPosSentiment,DescCompoundSentiment,UppercaseWordCount,TFIDFTopWords,ZeroShotScoreBusiness,ZeroShotScoreWorld,ZeroShotScoreSci/Tech,ZeroShotScoreSports
3,"S amp;P cuts SBC, BellSouth debt ratings","WASHINGTON (CBS.MW) - Standard  amp; Poor #39;s on Tuesday cut the debt rating of BellSouth and SBC Communications, citing stiff competition and potential problems in absorbing AT amp;T Wireless.",6,0.6513616,4.857142857,7,40,5.724137931,29,195,0.54,0.46,0,-0.5719,0.302,0.698,0,-0.8555,7,"['bellsouth', 'amp', 'sbc', 'debt', 'stiff']",0.2533465623855591,0.45045292377471924,0.23526932299137115,0.060931187123060226
4,Freescale Details 90nm Dual Core Processor Architecture,Freescale Semiconductor Inc. today unveiled the embedded MPC8641D Dual Core processor designed to deliver a performance jump and increased system bandwidth while keeping power under control.,2,0.7000115,7,7,55,6.346153846,26,190,0,1,0,0,0,0.92,0.08,0.2732,6,"['freescale', 'dual', 'core', 'processor', '90nm']",0.16722214221954346,0.35096681118011475,0.33558914065361023,0.14622190594673157
3,US Airways' Holding Pattern,A decision on labor relief may be the difference between survival and liquidation.,0,0.07089006,6,4,27,5.384615385,13,82,0,1,0,0,0,0.78,0.22,0.4767,5,"['pattern', 'liquidation', 'difference', 'survival', 'relief']",0.47529271245002747,0.1397542655467987,0.24223822355270386,0.14271479845046997
3,US consumer confidence down for second month as job woes deepen (AFP),"AFP - US consumer confidence fell for the second straight month in September as the outlook for jobs deteriorated, the Conference Board said.",3,0.7794614,4.833333333,12,69,5.173913043,23,141,0.179,0.617,0.204,0.1027,0,0.794,0.206,0.6369,5,"['confidence', 'consumer', 'afp', 'month', 'deepen']",0.34486156702041626,0.39745980501174927,0.17267662286758423,0.085002013
3,"DaimlerChrysler, Bombardier Settle Dispute","German-American automaker DaimlerChrysler and Canadian transportation company Bombardier have settled a dispute over the 2001 sale of railcar maker Adtranz, the companies said in statements Tuesday.",7,0.66888475,9.75,4,42,6.653846154,26,198,0.474,0.526,0,-0.4019,0.101,0.899,0,-0.4019,5,"['bombardier', 'daimlerchrysler', 'dispute', 'statements', 'transportation']",0.4806492030620575,0.23375503718852997,0.22398686408996582,0.061608892
1,Indian-Americans hail Manmohan speech,"New York, Sep 27 (UNI) Members of the Indian-American community who attended a public meeting addressed by Prime Minister Manmohan Singh welcomed his speech and expressed confidence that India would soon be a developed economy.",5,0.5544864,8.5,4,37,5.514285714,35,227,0,0.698,0.302,0.0772,0,0.845,0.155,0.6908,3,"['manmohan', 'speech', 'indian', 'addressed', 'uni']",0.2412022054195404,0.40142810344696045,0.2544128894805908,0.1029568538069725
3,"Bombardier, DaimlerChrysler Settle","Bombardier Inc. (BBDb.TO: Quote, Profile, Research) and DaimlerChrysler AG (DCXGn.DE: Quote, Profile, Research) ended a three-year dispute over the Montreal company #39;s acquisition of train ",5,0.66674376,10.66666667,3,34,6.68,25,192,0,1,0,0,0.105,0.895,0,-0.4019,4,"['bombardier', 'daimlerchrysler', 'quote', 'profile', 'dcxgn']",0.5517044067382812,0.2185746133327484,0.17363660037517548,0.056084353
1,Strong Earthquake Strikes Central Calif.,"PARKFIELD, Calif. - A strong earthquake struck Central California on Tuesday that was felt from San Francisco to the Los Angeles area...",6,0.7093843,7.2,5,40,5.227272727,22,136,0.284,0.341,0.375,0.2023,0.086,0.773,0.142,0.3182,5,"['earthquake', 'calif', 'central', 'strong', 'felt']",0.10270320624113083,0.3936050236225128,0.4112800657749176,0.092411689
2,Real Madrid 4 Roma 2,"Real Madrid captain Raul was the hero as he scored twice to help his side overturn a two-goal deficit and beat Roma, easing the crisis with the Spanish club while making even worse what has been a dreadful season so far for Roma.",5,0.56482327,3.2,5,20,4.348837209,43,229,0,1,0,0,0.232,0.617,0.151,-0.6705,3,"['roma', 'madrid', 'real', 'raul', 'overturn']",0.068709016,0.32845109701156616,0.13130547106266022,0.4715344309806824
3,Hicks Muse Pays for ConAgra's Swift Stake," NEW YORK (Reuters) - ConAgra Foods Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CAG.N target=/stocks/quickinfo/fullquote""&gt;CAG.N&lt;/A&gt; on Tuesday  said private equity firm Hicks, Muse, Tate   Furst Inc.  exercised its option to buy the company's minority stake in  Swift Foods, and that ConAgra received \$194 million in the  transaction.",8,0.6461164,5,7,41,7.69047619,42,371,0,0.769,0.231,0.2023,0,0.957,0.043,0.2023,7,"['conagra', 'muse', 'hicks', 'swift', 'foods']",0.5372103452682495,0.17057687044143677,0.1786969155073166,0.11351586878299713
4,More Older People Turning to the Internet to Find Love,"Mary Bellis Waller, now 64, posted on two Internet dating sites during her search for a companion. Waller was a pioneer of online dating among people her age, and thousands of others age 60 and older are also turning to the Internet to find romance.",6,0.6018021,4.5,10,54,4.555555556,45,249,0,0.682,0.318,0.6369,0,0.921,0.079,0.5574,7,"['dating', 'older', 'turning', 'age', 'internet']",0.11582458764314651,0.35949957370758057,0.40346527099609375,0.12121060490608215
4,Hackers Target Flaw in Microsoft's JPEG,"NEW YORK (AP) -- In a harbinger of security threats to come, hackers have exploited a newly announced flaw in Microsoft Corp. (MSFT) programs and begun circulating malicious code hidden in images that use the popular JPEG format...",3,0.6545416,5.666666667,6,39,5.105263158,38,231,0,1,0,0,0.135,0.744,0.121,-0.1531,8,"['jpeg', 'flaw', 'hackers', 'harbinger', 'exploited']",0.23964406549930573,0.20890191197395325,0.44539353251457214,0.10606051236391068
4,News: Schwarzenegger signs bill banning paperless voting systems,The Associated Press By Rachel Konrad,2,0.173307,7.125,8,64,5.333333333,6,37,0,1,0,0,0,1,0,0,2,"['konrad', 'rachel', 'schwarzenegger', 'banning', 'voting']",0.10768255591392517,0.6308040618896484,0.1927078366279602,0.068805471
4,Cendant Near Deal to Buy Orbitz for  #36;1.2 Bln-Source (Reuters),"Reuters - Travel and real estate company\Cendant Corp.  is close to an agreement to buy online\travel site Orbitz Inc.  for about  #36;1.2 billion in\cash, a source close to the talks said on Tuesday.",5,0.682881,5.5,10,65,5,33,200,0,1,0,0,0,0.904,0.096,0.4939,8,"['orbitz', 'cendant', 'travel', '36', 'source']",0.5715161561965942,0.16694174706935883,0.21759147942066193,0.043950591
1,Putin's Chechnya options narrow,"On the fifth anniversary of the invasion of Chechnya, some say there are few alternatives to negotiations.",2,0.66311675,7,4,31,5.294117647,17,106,0,1,0,0,0,1,0,0,2,"['chechnya', 'alternatives', 'narrow', 'invasion', 'anniversary']",0.092882283,0.47528448700904846,0.33806657791137695,0.093766659
4,New defense consortium aims for greater systems interoperability,"SEPTEMBER 28, 2004 (COMPUTERWORLD) - An international consortium of 28 defense-oriented companies hopes to develop standards for a network-centric framework that allows a variety of communications and information systems and sensors to interact on a ",3,0.5568818,7.125,8,64,6.142857143,35,250,0,0.6,0.4,0.4588,0,0.915,0.085,0.4215,1,"['consortium', '28', 'defense', 'systems', 'interact']",0.028460422530770302,0.8004300594329834,0.13505129516124725,0.036058255
2,49ers #39; home to be renamed Monster Park after stereo cable company,Some fans think 44-year-old Candlestick Park is already a dinosaur. Now the San Francisco 49ers #39; home stadium has the name to match.,4,0.53219175,4.833333333,12,69,4.956521739,23,136,0,1,0,0,0,1,0,0,2,"['49ers', 'park', 'candlestick', 'renamed', 'stereo']",0.14045199751853943,0.04505492,0.068381809,0.746111274
3,Jury Orders Medtronic to Pay \$109 Mln to Inventor,A jury in federal court in Tennessee has ordered Medtronic Inc. to pay at least \$109 million to an inventor in a dispute over rights to spinal fusion technology.,2,0.8412726,4.666666667,9,50,4.620689655,29,162,0.149,0.851,0,-0.1027,0.141,0.859,0,-0.4767,6,"['medtronic', '109', 'inventor', 'jury', 'pay']",0.38080236315727234,0.26828306913375854,0.2814658284187317,0.069448724
2,Angry Philippoussis loses again,"Defending champion Mark Philippoussis crashed out in the first round of the Shanghai Open on Tuesday, losing to American Glenn Weiner 3-6, 6-4, 6-4.",9,0.5482274,7,4,31,5.208333333,24,148,0.737,0.263,0,-0.6808,0.091,0.772,0.137,0.3182,2,"['philippoussis', 'glenn', 'angry', 'shanghai', 'loses']",0.052091073244810104,0.285978764,0.085555613,0.5763744711875916
2,Syracuse Guard Ruled Ineligible for Fall (AP),"AP - Syracuse point guard Billy Edelin has been declared ineligible for the first semester of the academic year because he does not meet NCAA academic requirements, school officials said Tuesday.",5,0.5941043,5.571428571,7,45,5.322580645,31,195,0,1,0,0,0,1,0,0,7,"['academic', 'syracuse', 'guard', 'edelin', 'billy']",0.014803030528128147,0.21284639835357666,0.15856558084487915,0.6137850284576416
2,China Wins Paralympics,"China dominated the medals race at the Paralympic Games that ended Tuesday, and Chinese officials expect a similar performance when Beijing hosts the games in four years",6,0.69559497,6.666666667,3,22,5.296296296,27,169,0,0.351,0.649,0.5719,0,1,0,0,3,"['games', 'china', 'paralympics', 'paralympic', 'hosts']",0.013629928231239319,0.12023643404245377,0.057243299,0.8088903427124023
3,Amazon sues spammers for misleading consumers,SEATTLE -- Amazon.com has filed three lawsuits in King County Superior Court against unidentified defendants who allegedly forged e-mails and Web sites to fool consumers into thinking they are doing business with the Internet retailer.,4,0.68010354,6.666666667,6,45,5.742857143,35,235,0.53,0.3,0.17,-0.5574,0.113,0.8,0.087,0,1,"['amazon', 'consumers', 'forged', 'superior', 'defendants']",0.5491985082626343,0.173961341,0.16922663152217865,0.10761355608701706
4,High-Tech Start-Up Strives For Open-Source Compatibility,"SourceLabs could create some buzz because of its pedigree team of founders. The company is led by Chief Executive Byron Sebastian, a former executive at San Jose #39;s BEA Systems, who founded the company in spring.",5,0.3600671,8.5,6,56,5,36,215,0,1,0,0,0,0.942,0.058,0.2732,9,"['executive', 'sourcelabs', 'strives', 'sebastian', 'compatibility']",0.5075584053993225,0.16404221951961517,0.27319133281707764,0.055208075791597366
1,Unrest Spreads To Southern Iraq,"(CBS/AP) As US forces continued to bombard the restive city of Fallujah and clashed with militants in the streets of Baghdad, there was unrest in the normally quiet British-patrolled city of Basra.",6,0.6495873,5.4,5,31,5.1875,32,197,0,1,0,0,0,1,0,0,5,"['unrest', 'patrolled', 'city', 'spreads', 'basra']",0.13735690712928772,0.58503896,0.11853665858507156,0.15906749665737152
1,Taiwan Acknowledges Minister #39;s Improper Wording #39; on Singapore,"Taiwan Foreign Minister Chen Tan- sun, who dismissed Singapore as a country the size of a booger, #39; #39; regretted his improper wording, #39; #39; said Foreign Ministry spokesman Michel Lu.",9,0.6385752,6.777777778,9,69,5.225806452,31,192,0,1,0,0,0.085,0.915,0,-0.3818,6,"['wording', 'improper', '39', 'taiwan', 'singapore']",0.099557295,0.5817320942878723,0.2612735331058502,0.057437099516391754
4,Why I will clone human cells: Dolly creator,THE scientist who made his name by cloning Dolly the sheep said yesterday that he was  quot;very optimistic quot; about gaining a licence to clone human embryos to aid understanding of motor neurone disease.,1,0.6323652,4.5,8,43,5.088235294,34,207,0,1,0,0,0,0.859,0.141,0.6249,3,"['dolly', 'clone', 'human', 'licence', 'sheep']",0.047286335,0.22931073606014252,0.6870538592338562,0.036349125
2,Redskins Coach Bemoans Questionable Calls (AP),AP - Apparently even a Hall of Fame coach doesn't get a break from the officials.,1,0.38380104,6.833333333,6,46,4.125,16,81,0.306,0.694,0,-0.296,0,0.805,0.195,0.4404,7,"['coach', 'questionable', 'fame', 'redskins', 'ap']",0.043771457,0.094467223,0.044729985,0.8170313239097595
3,Salaries Cut 10 at Delta in Bid to Remain Solvent,elta Air Lines said yesterday that it was cutting the pay of executives and other salaried workers by 10 percent and making other changes meant to help it avoid a bankruptcy filing.,3,0.4320231,4,10,49,4.6875,32,181,0.189,0.811,0,-0.2732,0.147,0.776,0.078,-0.1027,6,"['other', '10', 'salaries', 'meant', 'filing']",0.560795248,0.15774394571781158,0.21537399291992188,0.066086784
1,Gunmen free CNN journalist,Palestinian gunmen yesterday released a CNN journalist abducted in Gaza City apparently to pressure members of an Arab minority group not to serve in the Israeli army.,6,0.6245055,5.75,4,26,5.222222222,27,167,0,0.476,0.524,0.5106,0.186,0.814,0,-0.6705,4,"['journalist', 'cnn', 'gunmen', 'minority', 'abducted']",0.10091286152601242,0.5940592288970947,0.19823072850704193,0.10679719597101212
3,"Google Shares, Once Devalued, Just May Be Winners After All","Wall Street, which forced Google, the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.",3,0.4281633,5,10,59,4.58974359,39,217,0,0.602,0.398,0.6486,0.12,0.785,0.095,-0.2732,10,"['google', 'shares', 'winners', 'lot', 'sharply']",0.46438881754875183,0.24193905293941498,0.264026016,0.029646143317222595
4,I.B.M. Supercomputer Sets World Record for Speed,"An I.B.M. machine has reclaimed the title of fastest supercomputer, overtaking a Japanese computer that had caused shock waves at United States government agencies when it set a computing speed record in 2002.",4,0.78033257,6,7,48,5.363636364,33,209,0,1,0,0,0.076,0.843,0.081,0.0516,8,"['supercomputer', 'speed', 'reclaimed', 'record', 'waves']",0.088801987,0.650268555,0.1930789351463318,0.067850493
2,Vandeweghe keeps interest in forward White,The Nuggets could be re-signing free-agent forward Rodney White in the near future if White is able to resolve his off-court problems.,3,0.31797963,6.166666667,6,42,5.136363636,22,134,0,0.625,0.375,0.4588,0.107,0.791,0.103,-0.0258,2,"['white', 'forward', 'rodney', 'nuggets', 'resolve']",0.11452659964561462,0.21330279111862183,0.13683441281318665,0.5353361964225769
3,"SEC Wants Fixes, Instead of  Fines","Rather than rapping knuckles after abuse is uncovered, chairman William H. Donaldson wants the SEC staff to work with and get to know Wall Street well enough to get the jump on problems before  investors lose money.",2,0.2753767,4.666666667,6,34,4.810810811,37,215,0,1,0,0,0.215,0.738,0.047,-0.8176,7,"['sec', 'wants', 'donaldson', 'get', 'uncovered']",0.3995020389556885,0.30852237343788147,0.21736052632331848,0.074615061
1,Feds: Syrian Clampdown on Terror Positive (AP),"AP - A Syrian crackdown on terror groups would be the best way to halt violence in Syria and promote peace in the Middle East, the State Department said Monday after the assassination in Damascus of a leader of Hamas' bombing unit.",8,0.6300106,5.714285714,7,46,4.523809524,42,231,0.283,0.417,0.3,0.0516,0.208,0.603,0.188,-0.2732,7,"['syrian', 'terror', 'clampdown', 'damascus', 'feds']",0.13076095283031464,0.49007415771484375,0.2665012776851654,0.11266358941793442
3,Currency Trading Rises to Record \$1.9 Trillion a Day (Update3),"Foreign-exchange trading surged to a record daily average of \$1.9 trillion this year as hedge funds and other money managers increased bets on currencies, according to the Bank for International Settlements.",3,0.7167632,5.4,10,63,5.741935484,31,208,0,1,0,0,0,0.932,0.068,0.2732,7,"['trillion', 'trading', 'record', 'bets', 'hedge']",0.4958188831806183,0.26819923520088196,0.18535716831684113,0.050624754
4,Hackers take advantage of Microsoft #39;s JPEG flaw,"NEW YORK - In a harbinger of security threats to come, hackers have exploited a newly announced flaw in Microsoft Corp. programs and begun circulating malicious code hidden in images that use the popular JPEG format.",2,0.8263627,5.5,8,51,5.027777778,36,216,0,0.778,0.222,0.25,0.145,0.725,0.13,-0.1531,6,"['jpeg', 'flaw', 'hackers', 'harbinger', 'exploited']",0.262007475,0.23701317608356476,0.4178209602832794,0.083158463
2,"Astros 2, Cardinals 1",Jeff Bagwell drove in two runs and Brandon Backe pitched five solid innings to help the Houston Astros gain ground in the NL wild-card race with a 2-1 win over the St.,7,0.52079403,4.5,4,21,4.25,32,167,0,1,0,0,0,0.701,0.299,0.8885,2,"['astros', 'backe', 'bagwell', 'brandon', 'pitched']",0.050394818,0.20861554145812988,0.092327312,0.6486623287200928
